Discount,Availability,Price,Stock,Color,Retailer,url,description,timestamp
['18.88'],['AVAILABLE'],['131.11'],['9'],['schwarz'],['OTTO'],https://www.otto.de/p/belkin-belkin-drahtloses-3-in-1-magsafe-ladepad-smartphone-ladegeraet-inkl-netzteil-kompatibel-fuer-iphone-der-serie-15-14-13-12-fuer-iphone-apple-watch-und-airpods-wireless-ladegeraet-ladestation-C1614884204/#variationId=1614884205,Belkin drahtloses 3-in-1 MagSafe Ladepad,2024-07-04 18:16:35.157528
['27.46'],['AVAILABLE'],['122.53'],['35'],['weiß'],['OTTO'],https://www.otto.de/p/belkin-belkin-drahtloses-3-in-1-magsafe-ladepad-smartphone-ladegeraet-inkl-netzteil-kompatibel-fuer-iphone-der-serie-15-14-13-12-fuer-iphone-apple-watch-und-airpods-wireless-ladegeraet-ladestation-C1614884204/#variationId=1614884205,Belkin drahtloses 3-in-1 MagSafe Ladepad,2024-07-04 18:16:35.157528
,['DELAYED'],['199.90'],['3'],['weiß'],['Price-Guard'],https://www.otto.de/p/belkin-belkin-drahtloses-3-in-1-magsafe-ladepad-smartphone-ladegeraet-inkl-netzteil-kompatibel-fuer-iphone-der-serie-15-14-13-12-fuer-iphone-apple-watch-und-airpods-wireless-ladegeraet-ladestation-C1614884204/#variationId=1614884205,Belkin drahtloses 3-in-1 MagSafe Ladepad,2024-07-04 18:16:35.157528
['46.73'],['AVAILABLE'],['902.27'],['37'],['schwarz'],['OTTO'],https://www.otto.de/p/apple-iphone-15-128gb-smartphone-15-5-cm-6-1-zoll-128-gb-speicherplatz-48-mp-kamera-1786938266/#variationId=1786938267,iPhone 15,2024-07-04 18:16:35.157528
['39.45'],['DELAYED'],['909.55'],['10048'],['gelb'],['OTTO'],https://www.otto.de/p/apple-iphone-15-128gb-smartphone-15-5-cm-6-1-zoll-128-gb-speicherplatz-48-mp-kamera-1786938266/#variationId=1786938267,iPhone 15,2024-07-04 18:16:35.157528
['30.07'],['AVAILABLE'],['918.93'],['5'],['grün'],['OTTO'],https://www.otto.de/p/apple-iphone-15-128gb-smartphone-15-5-cm-6-1-zoll-128-gb-speicherplatz-48-mp-kamera-1786938266/#variationId=1786938267,iPhone 15,2024-07-04 18:16:35.157528
['37.29'],['DELAYED'],['911.71'],['9999'],['blau'],['OTTO'],https://www.otto.de/p/apple-iphone-15-128gb-smartphone-15-5-cm-6-1-zoll-128-gb-speicherplatz-48-mp-kamera-1786938266/#variationId=1786938267,iPhone 15,2024-07-04 18:16:35.157528
['51.32'],['AVAILABLE'],['897.68'],['23'],['rosa'],['OTTO'],https://www.otto.de/p/apple-iphone-15-128gb-smartphone-15-5-cm-6-1-zoll-128-gb-speicherplatz-48-mp-kamera-1786938266/#variationId=1786938267,iPhone 15,2024-07-04 18:16:35.157528
['36.47'],['AVAILABLE'],['812.53'],['90'],['midnight'],['OTTO'],https://www.otto.de/p/apple-iphone-14-128gb-smartphone-15-4-cm-6-1-zoll-128-gb-speicherplatz-12-mp-kamera-1676826909/#variationId=1676023634,iPhone 14,2024-07-04 18:16:35.157528
['34.01'],['AVAILABLE'],['814.99'],['31'],['red'],['OTTO'],https://www.otto.de/p/apple-iphone-14-128gb-smartphone-15-4-cm-6-1-zoll-128-gb-speicherplatz-12-mp-kamera-1676826909/#variationId=1676023634,iPhone 14,2024-07-04 18:16:35.157528
